#Facebook-like Social Network. https://toreopsahl.com/datasets/#online_social_network (weighted longitudinal one-mode network)
# Opsahl, T., Panzarasa, P., 2009. Clustering in weighted networks. Social Networks 31 (2), 155-163, doi: 10.1016/j.socnet.2009.02.002
# from, to, weight
1,2,3
437,1004,18
281,561,91
27,42,15
42,325,268
254,874,67
1,1014,17
252,297,207
254,408,207
800,740,9
460,542,165
995,318,33
595,372,34
595,41,2
595,372,16
1014,1,172
1014,132,26
1014,592,32
595,624,37
67,281,46
400,866,13
400,601,12
30,162,30
68,391,45
495,498,196
400,798,293
495,181,94
765,871,139
400,543,153
765,181,96
765,252,37
765,425,101
68,783,20
400,286,260
765,933,164
765,84,34
765,425,65
495,498,37
252,765,16
400,504,421
551,992,40
400,592,71
679,30,150
783,68,15
400,402,198
586,1029,102
765,252,31
679,404,145
400,463,472
68,783,12
400,428,186
667,686,84
667,840,36
667,391,61
204,42,66
998,599,101
871,765,129
400,428,186
915,901,71
667,204,14
783,68,6
204,667,52
400,314,129
667,389,14
204,777,42
68,783,30
252,765,18
337,297,70
400,323,172
697,645,39
498,495,187
498,495,123
599,998,99
598,542,72
400,173,142
400,173,142
667,204,70
463,1004,51
398,313,103
463,469,117
463,687,49
73,63,150
966,697,19
463,400,223
36,770,241
495,498,302
463,339,90
372,595,103
1030,620,4
127,63,90
1030,620,90
468,277,65
714,928,156
250,204,6
495,498,215
873,144,33
998,599,130
212,388,19
212,590,16
468,475,29
212,439,361
697,966,28
622,592,239
622,638,199
250,8,92
204,667,220
599,998,89
250,502,12
475,468,125
765,871,249
542,460,273
143,163,19
250,475,42
949,260,365
8,1000,21
686,667,11
8,250,53
250,943,3
242,389,78
595,372,34
595,372,44
639,509,12
639,84,6
639,590,99
639,388,24
588,1019,16
588,250,5
475,250,16
926,992,121
588,250,9
250,475,50
386,422,117
475,250,76
250,475,134
308,626,33
250,8,91
555,992,58
308,1004,17
475,250,186
250,475,66
8,250,121
992,368,116
308,60,23
308,373,8
454,992,81
308,373,64
992,454,127
373,308,52
308,373,11
368,992,193
57,596,111
679,317,41
454,992,83
60,308,43
60,308,43
373,308,43
992,368,92
626,308,20
992,373,125
161,30,59
373,992,32
60,679,62
373,308,74
388,639,83
60,679,62
992,373,39
60,679,62
388,212,62
67,63,92
1004,639,64
373,992,27
368,992,78
308,783,86
992,373,69
308,373,25
468,475,63
308,373,7
639,388,122
308,626,37
308,60,62
992,368,165
418,1000,56
992,555,56
373,992,19
373,308,23
373,308,26
639,1004,164
60,308,25
1019,388,105
388,639,202
626,308,32
388,1019,22
174,260,485
942,654,119
48,683,79
583,209,35
561,281,10
174,260,171
933,765,241
939,638,78
871,765,207
368,992,227
1004,639,149
679,60,294
339,463,538
986,652,202
1031,831,83
986,48,5
986,418,19
986,48,50
1031,707,20
1031,707,20
986,48,116
114,400,792
48,986,162
986,48,56
679,72,157
509,260,73
1028,1032,15
48,986,53
97,559,9
475,250,207
72,679,135
701,60,183
590,1033,25
228,815,13
1033,590,17
679,72,47
770,817,147
701,88,111
1000,8,65
448,244,56
770,815,128
770,701,147
151,971,77
679,465,92
765,933,127
1301,1301,1
765,871,302
1004,463,210
250,475,5
765,425,5
871,765,51
765,871,63
193,314,136
871,765,44
311,317,34
765,871,82
871,765,42
831,1031,27
193,686,13
250,561,4
561,250,27
644,378,23
72,679,9
603,375,48
871,765,69
250,561,74
593,768,271
60,679,52
338,454,233
783,308,158
933,765,248
770,61,116
701,60,94
296,1000,26
296,928,40
296,928,40
124,114,253
281,67,371
281,561,4
296,974,37
296,975,94
176,1026,9
1044,1044,1
498,495,67
758,834,29
498,495,229
520,308,173
498,495,175
368,966,25
439,212,277
67,281,317
687,463,24
67,132,11
314,372,5
498,449,207
481,783,175
481,27,39
391,68,29
314,372,83
498,815,59
391,667,87
498,204,243
391,555,326
391,372,64
391,609,28
391,325,4
391,289,11
391,400,30
634,988,107
667,204,125
815,498,76
667,686,15
325,42,61
1034,1034,1
996,144,114
325,391,4
996,638,76
1793,1793,1
938,67,64
938,103,3
60,701,22
938,41,14
32,1034,4
1000,296,90
378,644,92
325,1033,56
701,60,15
741,758,217
244,448,84
808,244,69
249,711,18
204,498,544
204,667,241
204,250,5
1000,495,67
422,386,64
400,463,233
400,114,230
101,1002,43
242,823,70
996,815,104
1037,1037,1
770,101,138
400,391,193
770,783,138
1035,1035,1
67,938,46
1002,101,133
770,975,138
250,204,28
12,391,20
67,132,41
12,766,14
1036,1036,1
428,400,383
12,527,50
770,928,50
928,296,95
561,250,14
1004,1032,14
938,1035,66
250,561,89
928,714,56
12,997,25
938,67,64
561,281,230
1000,783,51
1000,701,77
1034,1036,6
448,244,19
1034,1036,2
617,12,147
768,593,711
1000,1035,34
8,1000,53
1047,1047,1
1035,1000,29
725,952,29
67,938,67
454,338,26
271,277,51
725,697,331
44,770,140
768,483,346
1004,1008,14
609,391,102
1004,69,40
625,662,12
625,662,8
625,662,4
625,662,5
625,662,15
625,662,26
1037,379,167
286,991,16
783,1004,28
1004,783,33
1074,1074,1
596,73,273
783,1004,31
286,400,546
1004,783,128
596,73,189
783,1004,64
1004,783,12
939,975,152
596,57,277
621,55,152
1022,144,79
644,378,93
725,707,85
1008,1032,30
1022,815,68
958,704,21
425,765,51
704,958,29
704,958,66
1033,325,4
617,966,490
815,1022,10
378,644,90
617,966,164
297,252,76
297,337,16
1033,542,16
815,996,28
88,701,204
1033,548,12
307,777,108
617,681,123
714,815,192
975,939,57
847,868,3
681,617,405
598,542,43
334,1002,39
1031,831,164
834,758,42
975,176,45
975,41,46
334,815,122
975,144,155
777,307,188
277,468,49
777,204,92
777,405,222
372,595,42
372,314,12
372,314,15
372,391,84
495,498,26
495,498,152
495,498,20
176,975,6
966,368,188
495,1000,34
447,1037,98
758,834,9
758,741,212
73,596,161
645,697,71
368,966,212
712,1037,69
834,758,24
997,12,15
176,975,71
176,297,71
176,250,71
176,928,71
176,815,71
176,277,71
176,598,71
815,176,71
939,975,40
758,638,35
277,176,13
176,815,33
176,277,39
997,12,114
815,283,59
277,176,18
252,297,67
176,277,62
460,542,227
277,176,21
277,283,23
1000,1035,151
176,277,60
1000,495,172
975,176,91
1000,8,10
1042,1042,1
176,975,87
204,777,217
1004,277,217
277,176,56
176,277,49
770,277,37
277,1004,114
277,176,31
1033,823,30
996,63,43
176,277,52
996,815,39
277,176,111
63,127,93
176,277,81
103,277,78
63,73,38
701,88,277
1004,277,37
1000,712,63
204,725,21
63,332,17
277,176,131
1038,1038,1
277,1004,91
332,63,11
996,815,72
831,1031,115
176,277,33
67,63,110
777,204,356
297,176,17
176,297,23
1004,277,97
701,1000,9
297,283,178
297,176,8
41,975,30
41,938,73
41,595,148
456,204,24
498,204,122
498,815,75
498,495,26
498,495,264
498,495,87
815,498,204
391,325,20
391,400,6
498,815,415
391,12,6
1039,1039,1
27,481,59
701,1006,59
654,619,98
291,393,9
244,808,199
1025,783,31
272,605,11
1038,402,92
815,498,6
323,400,132
162,30,136
725,204,59
1041,1041,1
250,712,6
145,349,61
632,272,45
145,1033,10
346,995,31
277,1004,34
277,176,31
741,758,137
145,349,7
176,277,18
542,1033,62
1004,277,102
74,840,142
84,765,114
63,332,2
277,176,15
277,1004,34
189,712,181
189,144,181
542,460,294
1004,277,167
325,391,16
542,325,55
277,1004,366
1465,1465,1
325,542,354
323,98,34
1038,1039,31
325,712,144
596,73,171
1040,1040,1
542,325,50
712,325,67
555,964,10
712,189,51
712,250,20
1004,277,229
1004,783,44
783,1004,10
1004,783,54
176,277,1
193,686,12
277,1004,12
250,712,199
277,176,10
1022,598,43
176,277,24
487,1026,210
697,645,55
1033,768,118
783,1004,65
277,176,2
783,1025,67
176,277,30
783,1025,96
277,176,73
1004,783,157
555,391,549
991,1004,37
323,645,12
41,1040,38
555,992,38
41,1041,4
41,1039,2
934,128,130
323,250,16
1,1014,75
934,460,55
999,297,219
176,277,204
323,1042,67
74,617,254
128,934,254
323,250,36
991,144,92
323,999,18
277,176,150
712,250,175
1040,41,166
1004,991,95
991,638,20
991,1004,44
323,999,42
830,765,19
323,1042,48
991,986,28
176,277,87
176,983,16
479,144,43
297,999,23
277,176,118
323,753,38
999,323,193
323,1042,103
176,277,38
323,999,37
999,297,37
44,189,406
250,712,406
644,378,92
644,378,92
277,176,113
728,617,5
559,97,80
770,277,175
73,596,64
176,277,35
926,557,35
176,277,180
1014,312,180
296,928,60
758,642,10
277,176,254
323,1042,56
41,1040,39
176,277,39
323,999,67
557,926,67
605,272,67
323,250,20
605,810,20
1166,1166,1
847,471,12
847,471,12
1033,542,14
277,176,40
605,277,40
323,250,156
765,84,248
277,605,149
765,830,41
176,277,23
557,302,96
323,88,12
277,176,48
377,755,60
176,277,60
277,176,92
88,323,198
323,1042,10
378,644,48
758,643,19
642,758,10
1040,41,46
1045,1045,1
84,765,166
1042,1039,25
323,88,113
176,277,28
1038,1039,28
277,176,117
88,323,53
297,999,53
323,250,24
758,642,12
323,1042,33
176,277,77
41,1040,32
323,88,30
714,928,140
596,73,85
642,758,120
277,176,121
1043,236,11
176,277,32
277,176,77
323,250,118
830,765,146
88,323,198
323,1042,35
494,389,35
176,277,46
605,277,46
323,88,69
758,642,21
605,557,35
277,605,122
32,1034,25
277,176,75
605,277,43
323,250,22
32,1039,18
176,277,42
277,605,402
144,834,327
323,1042,9
88,323,183
277,176,183
557,605,123
527,12,48
176,277,59
67,63,19
323,88,123
605,277,166
277,176,130
323,1042,18
701,640,82
277,605,65
605,557,62
1042,527,45
605,277,111
176,277,90
701,640,19
605,830,41
63,67,21
88,323,99
277,605,185
581,779,93
277,176,172
323,1042,50
830,605,809
605,277,52
323,88,116
770,63,105
176,277,16
323,966,70
277,605,335
605,830,65
277,176,31
605,277,4
701,640,81
557,605,34
176,277,81
88,323,43
32,527,40
991,78,40
323,1044,29
758,1044,61
323,88,51
277,176,293
605,557,38
63,770,46
176,277,177
483,768,253
32,825,43
851,1014,95
770,63,26
567,311,331
88,323,53
701,640,306
277,176,177
323,88,29
1000,1040,43
176,277,7
966,323,266
557,605,101
323,966,130
325,712,154
701,640,176
701,640,176
851,162,118
810,323,25
338,454,14
1000,701,138
640,701,58
1000,495,138
336,536,132
810,323,132
1000,8,138
323,341,12
323,341,12
966,323,169
557,969,47
323,966,288
1040,1000,4
1000,712,138
810,323,58
323,88,36
785,786,68
701,640,85
701,72,24
41,277,5
1000,1040,138
1000,992,138
1000,1034,27
966,323,263
1000,701,138
640,701,38
810,323,180
1000,1041,138
393,291,180
644,378,180
1000,286,138
193,118,98
681,802,98
1037,712,98
1000,420,138
323,966,231
701,640,114
88,323,175
1000,420,138
1000,154,138
1000,419,138
212,439,138
1000,862,138
1000,65,138
640,701,60
1037,447,60
1000,686,138
1000,140,138
1000,366,138
1000,825,138
1000,480,138
323,88,126
1000,135,138
394,317,89
701,640,89
1000,1026,89
311,567,237
830,605,181
281,67,1587
966,323,355
810,323,100
1000,109,174
88,323,242
1000,410,138
640,701,341
969,557,341
1000,118,138
527,1042,118
640,701,30
966,323,62
679,60,130
686,193,130
527,32,320
72,701,4
686,1000,32
770,175,104
1037,460,133
323,966,397
667,204,57
605,830,51
767,63,56
810,323,67
302,557,238
557,969,288
323,88,94
323,966,45
88,323,91
557,302,91
1037,900,90
1037,900,90
770,311,172
1041,41,25
323,88,266
762,713,23
810,323,244
701,640,49
969,557,352
1033,437,54
1000,686,17
810,323,98
1065,1065,1
394,422,278
41,1041,43
236,1043,25
249,779,17
830,605,169
1046,1046,1
1037,274,25
810,323,115
557,969,413
1053,1053,1
36,770,32
394,456,72
1041,41,19
595,372,186
377,790,574
495,1000,11
495,498,17
595,41,17
36,770,85
981,1021,85
810,323,90
495,498,55
1067,1067,1
341,323,47
323,341,11
377,871,15
101,282,229
341,323,108
1040,1045,58
323,341,90
701,858,25
498,495,130
840,74,130
36,770,127
1050,1050,1
810,323,175
341,323,187
781,721,378
658,884,381
1046,1014,6
323,341,106
498,495,412
41,1041,16
770,36,154
1033,379,154
658,990,34
1014,1046,34
517,586,60
377,1047,8
318,995,32
638,991,9
800,495,45
36,770,253
638,758,19
341,323,163
770,36,150
990,658,76
638,996,25
638,939,8
990,277,44
323,341,35
969,557,531
658,990,69
193,686,293
638,622,51
341,323,176
1006,323,176
990,658,73
323,1006,83
517,1048,16
277,990,38
638,103,38
447,1037,275
323,341,128
901,915,76
800,393,23
686,193,187
765,84,52
393,800,9
318,325,41
765,830,142
325,1049,135
318,966,22
800,393,57
341,323,282
557,969,244
800,393,24
990,277,56
323,341,169
228,314,2088
341,323,45
393,800,90
999,297,90
800,393,10
277,990,31
686,27,31
999,323,31
41,595,20
143,201,20
323,341,79
143,1037,11
168,400,30
323,999,13
341,323,193
323,341,54
228,392,433
1041,41,24
168,834,139
643,638,8
794,27,61
643,323,19
969,557,76
964,555,56
1042,527,50
1042,527,50
1042,527,50
999,323,61
990,277,68
109,1000,133
323,643,11
323,999,14
323,341,351
392,228,351
277,990,21
999,969,36
377,475,139
341,323,23
999,323,23
686,341,18
189,712,428
557,969,37
810,323,41
341,686,217
495,498,101
377,475,104
228,392,161
495,800,44
549,523,75
377,475,12
495,1050,19
603,814,236
277,990,35
549,63,20
549,969,25
549,830,11
41,1041,50
41,495,40
990,277,76
297,999,51
377,1051,130
924,686,181
176,603,24
586,517,220
1034,938,184
377,482,29
498,495,187
938,1034,67
586,517,52
475,603,86
1052,1052,1
281,561,81
586,1039,71
482,297,94
272,632,15
377,482,170
272,605,10
143,1042,18
181,495,84
396,400,244
63,549,33
603,176,24
810,816,19
1041,41,105
603,475,118
460,542,165
377,941,13
460,934,67
814,603,281
181,765,70
1042,143,94
603,814,76
442,1041,27
297,482,82
377,950,83
1037,447,370
377,289,68
1052,72,23
1037,143,41
442,143,185
1052,72,53
1037,682,115
377,950,5
814,603,23
392,228,193
392,400,5
392,400,5
392,321,5
392,321,92
392,321,92
72,1052,16
1037,311,193
392,998,105
1037,707,188
308,990,18
1089,1089,1
72,318,114
1023,460,341
546,823,23
546,809,307
546,475,47
546,475,71
437,1033,47
567,311,175
475,546,94
1041,442,65
567,974,61
998,392,51
41,1041,16
983,176,52
567,602,18
546,475,180
567,602,78
1625,1625,1
448,495,75
176,983,9
144,873,62
602,151,45
144,996,109
542,460,195
144,975,228
495,41,77
495,498,47
495,181,135
144,479,353
498,495,108
495,498,51
560,495,46
1059,1059,1
495,560,61
498,495,152
1041,546,78
543,400,546
1041,41,21
41,495,29
41,1041,12
546,1041,117
546,1053,68
144,991,71
495,41,141
495,498,126
181,495,213
1034,1036,6
1021,981,23
1057,1057,1
498,495,289
41,495,30
189,44,520
375,603,13
423,277,13
1033,437,159
201,143,7
201,1053,51
1055,1055,1
1054,639,42
995,318,48
105,1055,64
1056,1056,1
687,1054,12
1054,687,15
105,713,111
878,1005,67
437,1033,106
1033,1056,163
927,536,158
72,1039,243
60,679,16
60,701,17
1058,1058,1
928,714,239
536,927,330
536,336,13
242,219,57
242,454,27
523,549,29
626,440,2
615,740,13
342,969,59
342,460,34
1000,495,17
1000,109,106
32,527,96
884,658,415
1039,72,236
1039,1042,171
342,588,73
1004,277,11
250,323,81
142,144,100
142,244,247
142,244,95
142,997,178
831,1050,19
831,1057,7
752,598,10
586,460,125
536,372,57
392,998,147
392,1054,224
752,1032,14
224,626,148
626,224,40
752,986,22
224,626,107
626,224,133
991,209,35
224,626,332
9,318,17
9,391,39
9,314,31
27,686,31
9,686,20
27,794,83
1038,1026,28
9,938,6
303,212,58
626,224,317
626,50,42
683,563,13
1038,502,127
752,513,73
752,513,73
224,626,691
50,626,125
626,50,45
50,626,5
654,50,116
626,224,145
626,50,39
966,323,441
224,626,80
966,318,73
1000,1041,17
1000,140,17
966,617,213
1058,345,59
189,712,45
145,1033,87
250,712,7
144,142,114
549,523,43
990,277,64
460,1023,163
638,996,25
212,321,175
212,321,105
460,542,94
323,966,122
209,991,13
638,1059,33
209,242,38
460,586,87
323,250,19
1038,145,93
586,460,88
431,323,20
1090,1090,1
323,431,65
350,626,65
638,236,21
377,755,122
323,632,39
242,209,100
638,394,17
431,323,108
454,242,30
626,350,5
460,586,83
50,654,61
1018,502,318
50,626,39
654,50,11
586,460,118
673,1013,37
502,1018,153
616,586,26
1054,392,19
250,323,386
250,323,386
377,103,40
189,712,60
377,103,39
1033,437,131
377,103,114
1069,1069,1
377,790,132
495,181,382
495,498,312
495,41,39
377,1019,56
687,673,69
686,341,97
72,1039,205
944,659,61
283,815,65
283,277,18
561,281,257
199,971,221
687,1056,35
944,659,39
3,72,95
944,659,99
1018,502,809
632,97,93
815,283,3
944,659,155
944,659,49
498,881,50
283,815,89
944,659,183
560,495,83
74,840,139
1072,1072,1
1087,1087,1
881,498,233
212,1054,26
595,659,67
659,595,92
595,659,157
659,595,15
1037,595,17
595,1037,99
481,27,24
1060,1060,1
595,338,174
377,1060,594
425,765,102
50,654,28
72,595,130
488,3,227
3,488,119
194,498,52
311,1037,17
311,567,55
194,181,175
413,659,10
194,586,254
194,498,94
194,463,65
194,991,97
194,1004,49
194,296,11
659,413,174
437,1033,134
194,296,15
308,1014,95
189,72,151
189,72,166
242,454,42
1033,542,103
542,1033,142
1056,687,203
794,194,91
783,542,37
103,783,42
783,103,20
42,325,296
42,296,91
3,42,7
214,297,140
244,142,827
85,953,29
85,400,29
1062,1062,1
209,242,13
713,325,167
713,842,393
999,297,160
713,716,335
713,1032,156
713,1028,40
713,1043,143
713,884,236
934,128,92
934,460,33
523,724,20
283,72,104
1061,1062,221
915,815,143
915,297,143
509,454,215
509,364,43
509,389,37
509,389,70
233,193,560
509,583,58
583,509,8
509,583,39
915,901,90
915,536,151
72,283,33
542,783,93
591,711,5
323,632,64
679,60,21
639,1054,11
944,569,90
658,884,179
372,536,170
67,1042,25
1042,1039,89
342,502,58
27,481,18
944,569,87
713,542,295
342,502,96
713,762,54
342,502,50
791,523,82
944,569,86
765,425,167
915,701,260
1026,487,8
915,639,47
1026,176,43
536,372,25
114,124,54
586,616,15
1063,835,21
586,194,201
765,425,100
342,502,96
342,502,137
777,502,253
9,1062,8
9,1039,54
713,738,54
176,1026,28
713,998,337
713,400,555
713,629,311
176,263,338
713,242,482
1112,1112,1
783,542,85
713,209,631
713,363,62
713,105,248
590,439,31
212,439,119
713,479,113
297,242,40
297,999,58
338,595,137
713,1043,128
617,728,90
713,940,199
713,124,242
713,95,237
377,992,19
884,658,722
1068,1068,1
835,1063,44
1064,783,13
777,882,134
777,988,58
603,814,39
1073,1073,1
1023,460,86
840,74,41
34,282,2640
1064,783,76
34,313,86
34,313,69
1064,783,26
498,194,98
588,342,5
74,840,2
498,194,328
68,783,44
454,242,101
68,391,60
454,509,170
783,68,41
68,783,29
654,50,146
1033,149,33
783,68,30
68,783,20
212,303,136
783,68,54
68,783,26
3,42,18
1064,475,15
362,765,15
681,388,6
609,840,30
252,765,27
681,388,144
391,325,12
853,400,135
194,817,77
840,609,2
704,1053,63
586,1065,11
990,698,10
990,698,10
609,840,75
391,68,151
1066,1066,1
609,836,5
609,836,5
1071,1071,1
102,943,49
68,391,114
121,194,40
609,151,6
194,121,62
263,176,240
551,388,49
609,783,94
252,783,19
783,252,8
783,609,54
783,252,52
997,142,354
609,783,118
609,297,52
297,609,21
121,194,42
297,609,78
561,281,250
840,609,27
701,915,73
339,1066,35
609,840,119
687,1056,47
297,609,21
415,997,625
323,632,43
283,72,29
439,388,115
303,212,64
701,840,25
616,517,23
323,632,120
50,654,91
592,400,84
323,632,38
681,388,43
1056,687,52
681,590,22
1056,609,80
687,1056,30
316,955,15
1056,687,178
323,687,10
160,783,2
713,609,142
1486,1486,1
840,701,41
817,194,701
211,212,61
323,632,92
765,252,50
617,701,45
595,590,104
1070,1070,1
687,1056,31
1056,687,279
53,250,113
53,1018,37
590,595,96
296,42,50
388,439,166
704,617,277
193,233,447
1026,176,140
679,60,38
102,50,19
1026,609,43
679,60,119
60,679,76
704,1067,14
679,60,86
50,102,8
523,791,84
60,679,168
1026,950,37
950,1026,77
1026,950,111
950,1026,119
242,209,63
713,950,251
679,60,55
517,616,16
242,454,85
1026,950,85
204,456,78
517,709,152
950,1026,193
517,1065,46
204,725,37
102,50,99
204,498,102
1026,950,102
204,250,31
204,667,93
463,339,246
463,1004,58
463,687,37
463,400,19
1026,1050,53
841,915,221
44,189,222
830,765,372
542,783,52
586,394,72
323,98,12
32,1068,28
389,498,133
389,830,275
389,667,2
32,1042,46
355,316,103
389,242,111
687,463,18
1068,32,42
242,389,124
194,72,30
482,194,155
60,679,112
194,289,82
679,60,148
60,679,40
32,1068,51
72,283,6
50,102,20
72,194,32
297,242,36
145,1033,185
1068,32,130
44,129,139
151,609,7
151,602,53
1069,586,59
830,389,413
679,60,163
60,679,24
697,1070,15
679,60,105
9,938,35
9,391,14
357,818,47
713,950,188
357,938,8
626,590,21
509,454,46
357,964,7
357,626,14
542,543,52
475,468,26
697,73,172
357,1068,36
357,626,25
357,1068,75
542,543,239
738,626,39
282,1071,261
590,408,15
357,818,23
542,598,75
1004,463,67
357,1068,59
626,738,6
357,626,9
590,371,6
543,542,603
598,542,22
357,654,14
598,542,79
357,626,36
357,1039,12
475,468,36
214,1068,142
1037,595,131
214,1072,128
1037,311,146
543,356,195
543,542,831
986,991,33
986,991,8
986,752,17
542,543,210
986,991,11
986,48,19
915,701,34
915,841,21
67,938,28
252,765,22
422,394,63
308,422,16
308,1068,18
934,460,55
934,128,238
308,1056,20
101,847,129
323,1073,29
101,1002,143
697,50,35
323,1073,31
697,50,46
323,1073,37
1068,308,52
1033,437,141
823,498,130
823,567,34
1050,495,36
823,242,220
823,1033,40
101,282,22
454,242,123
454,509,11
701,915,63
823,1033,194
997,142,283
282,1071,37
242,454,27
561,281,183
282,101,90
997,415,78
1565,1565,1
176,1026,28
101,176,26
823,915,294
282,101,72
859,325,14
176,101,195
